item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q4752077,Anatole Collinet Makosso,Q112320669,"Primary and Secondary Education, Civic Education, and Youth",2015-08-11,,,2022-06-10,Q4752077-C4EF07FF-3919-49FC-BADF-2E17D236B90C
Q4752077,Anatole Collinet Makosso,Q30101451,Prime Minister of the Republic of the Congo,2021-05-12,,,,Q4752077-9939675A-D768-4B24-8B21-EFEA85FD322B
Q112321245,Andre Okombi Salissan,Q112320657,"Civic Education, Sports, Vocational and Technical Education, and Youth",1999-01-13,2002-08-18,,2022-06-10,Q112321245-84D8199B-A12E-4CF6-B5F3-F7EF2B201556
Q112321245,Andre Okombi Salissan,Q112320689,"Labour, Employment, and Social Security",2002-08-18,2005-01-07,,2022-06-10,Q112321245-B06ADA9B-3877-46CF-AABE-1B963604D09E
Q112321245,Andre Okombi Salissan,Q112320723,Transport and Civil Aviation,2005-01-07,2007-03-03,,2022-06-10,Q112321245-D17202E2-B8B0-4BBA-AE98-8FC19AE02C93
Q112321245,Andre Okombi Salissan,Q112320720,Tourism and Environment,2007-03-03,2009-09-15,,2022-06-10,Q112321245-2CE2AC05-EDB5-4420-BCD1-A95239B45217
Q112321245,Andre Okombi Salissan,Q112320669,Technical Education and Professional Training,2009-09-15,2012-09-25,,2022-06-10,Q112321245-06BB26E6-752E-443F-88D3-5260FCFF691E
Q59262052,André Raphaël Loemba,Q112320678,Hydrocarbons,2009-09-15,2015-08-11,,2022-06-10,Q59262052-4D07304E-A0DC-4C60-8664-3F3D5DA185FA
Q112321246,Ange Antoine Abena,Q112320677,Higher Education,2009-09-15,2012-09-25,,2022-06-10,Q112321246-1CFE03B0-406F-48B4-9ADB-C192B1E4496D
Q61415246,Antoinette Dinga-Dzondo,Q112320708,"Social Affairs, Humanitarian action, and Solidarity",2016-04-30,,,2022-06-10,Q61415246-185F4A2D-AE10-487F-819F-A275131FA60B
Q26254130,Arlette Soudan-Nonault,Q112320720,Tourism,2016-04-30,2017-08-22,,2022-06-10,Q26254130-C94DB82F-5213-44F2-B86C-7C4490C5F74E
Q26254130,Arlette Soudan-Nonault,Q112320720,Tourism and Environment,2017-08-22,,,2022-06-10,Q26254130-28CC4716-9C8D-48A3-99D8-53EED00E6FE7
Q58135,Basile Ikouébé,Q18204385,Foreign Affairs and Francophonie,2007-05-31,2015-08-10,,2022-06-10,Q58135-9b07ad74-43fc-2cce-cb09-80c9843bcec1
Q4893697,Bernard Tchibambelela,Q112320674,Fishing,2012-09-25,2016-04-30,,2022-06-10,Q4893697-B512F271-F1E6-4815-A406-D57520A21598
Q24166348,Bienvenu Okiemy,Q112320661,Communications and Relations with the Parliament,2009-09-15,2015-08-11,,2022-06-10,Q24166348-C1049711-3E2D-43EC-96EC-FF7C7E859930
Q24166348,Bienvenu Okiemy,Q112315782,Culture and Arts,2015-08-11,2016-04-30,,2022-06-10,Q24166348-FB2251B4-3B84-437E-8A4F-C44F8DF3D65C
Q4979263,Bruno Jean-Richard Itoua,Q112320671,Energy and Hydraulics,2005-01-07,2011-12-13,,2022-06-10,Q4979263-3C0EB704-B9B0-45DE-83F4-43E09F2844DE
Q4979263,Bruno Jean-Richard Itoua,Q112320703,Scientific Research,2011-12-13,2016-04-30,,2022-06-10,Q4979263-424207B5-F2DE-4E62-945C-582978DEC412
Q4979263,Bruno Jean-Richard Itoua,Q112320677,Higher Education,2016-04-30,,,2022-06-10,Q4979263-562799E0-D5EC-4DB8-ADD2-182B12C3A030
Q24150698,Calixte Nganongo,Q112320673,"Finance, Budget and Public Portfolio",2016-04-30,2017-08-22,,2022-06-10,Q24150698-C650404B-B98F-44FE-99B0-14CA54495158
Q24150698,Calixte Nganongo,Q112320673,Finance and Budget,2017-08-22,,,2022-06-10,Q24150698-DDF9B6F0-FECB-4CB0-9617-99A2A50EAD5B
Q112321247,Catherine Embondza,Q112320727,Promotion of Women,2012-09-25,2016-04-30,,2022-06-10,Q112321247-FB3089CF-ACAF-4020-BB23-CFBC72DCCA1C
Q5082018,Charles Richard Mondjo,Q112320695,National Defence,2012-09-25,,,2022-06-10,Q5082018-76A79DDA-D4BF-4136-852D-F0E70F849D8E
Q2960478,Charles Zacharie Bowao,Q112320664,"Cooperation, Humanitarian action, and Solidarity",2007-03-03,2009-09-15,,2022-06-10,Q2960478-F6BE2F7A-FE31-4AB5-B19F-8A5DF64BFEFB
Q2960478,Charles Zacharie Bowao,Q112320695,National Defence,2009-09-15,2012-09-25,,2022-06-10,Q2960478-A063309E-C8ED-4B64-AAD2-DB005A1B7CD2
Q5128679,Claude Alphonse Nsilou,Q112320662,"Construction, Town Planning and Housing",2002-08-18,2017-08-22,,2022-06-10,Q5128679-005E4325-67BC-4663-945D-58EA023CCA79
Q5128679,Claude Alphonse Nsilou,Q112320660,"Commerce, Supply and Consumption",2017-08-22,,,2022-06-10,Q5128679-3BA3C8EF-5A6E-42F0-851F-EE2528EA86AC
Q5129307,Claudine Munari,Q112320660,Commerce and Supplies,2009-09-15,2015-08-11,,2022-06-10,Q5129307-213BD5E2-C4C9-48F8-B93C-1B962DA9AC9A
Q23928873,Clément Mouamba,Q30101451,Prime Minister,2016-04-23,2021-05-12,,2022-06-10,Q23928873-DA49C837-856E-4F19-9EAF-7E19F6A939AF
Q17111062,Dambert Ndouane,Q112320689,Labour and Social Security,1999-01-13,2002-08-18,,2022-06-10,Q17111062-FFB40482-73B5-435D-9599-C05784EDD700
Q57418,Denis Sassou-Nguesso,Q10353660,Head of State,1997-10-25,,,2022-06-10,Q57418-72740888-9C7D-4811-B6A6-DCD7827507B5
Q48778190,Destinée Doukaga,Q112320657,Civic Education and Youth,2016-04-30,,,2022-06-10,Q48778190-B1BC49C8-8128-43D1-9A67-F9AC1CA781F7
Q59676765,Dieudonné Moyongo,Q112315782,Culture and Arts,2017-08-22,,,2022-06-10,Q59676765-7D9704F5-63DF-40F9-AA3C-E110538C53C9
Q112321248,Emile Mabonzot,Q112320681,"Industrial Development, Small and Medium Enterprises and Handicrafts",2002-08-18,2005-01-07,,2022-06-10,Q112321248-BBADD4C8-743D-4C6B-A1F6-085F916EA1E8
Q112321248,Emile Mabonzot,Q112320681,Industrial Development and Promotion of the Private Sector,2005-01-07,2009-09-15,,2022-06-10,Q112321248-6033AC5D-8C42-4D1C-9D49-65B4782BE4A1
Q24147892,Emile Ouosso,Q112320723,Transport and Civil Aviation,2007-03-03,2009-09-15,,2022-06-10,Q24147892-5F8EB6CC-C42F-4148-95D0-C53AA7200D3C
Q24147892,Emile Ouosso,Q112320672,Equipment and Public Works,2009-09-15,2016-04-30,,2022-06-10,Q24147892-4AF9F91F-18F6-43F8-BAD4-0499798EA0D9
Q24147892,Emile Ouosso,Q112320689,Labour and Social Security,2016-04-30,2017-08-22,,2022-06-10,Q24147892-A268ADDB-112B-4C37-80E9-DC8E4361F26C
Q24147892,Emile Ouosso,Q112320672,Equipment and Road Maintenance,2017-08-22,,,2022-06-10,Q24147892-F3C42062-B36B-41CB-81CE-B75895ED03A8
Q5371792,Emilienne Raoul,Q112320708,"Social Solidarity, Humanitarian Action, Disabled War Veterans, and Family Affairs",2002-08-18,2007-03-03,,2022-06-10,Q5371792-39A08FE9-C960-4ECE-ACBE-F4D6A135483D
Q5371792,Emilienne Raoul,Q98966140,"Health, Social Affairs, and Family",2007-03-03,2009-09-15,,2022-06-10,Q5371792-629CAF71-D22E-47CB-B89E-60A6CE6E9663
Q5371792,Emilienne Raoul,Q112320708,"Social Affairs, Humanitarian action, and Solidarity",2009-09-15,2016-04-30,,2022-06-10,Q5371792-7B35EE3A-5F7C-41D3-B0FC-563B56E7926D
Q5409443,Euloge Landry Kolélas,Q112320660,Commerce and Supplies,2015-08-11,2017-08-22,,2022-06-10,Q5409443-AA6C2D16-AACD-4ABB-AA26-1D3E68B55166
Q5446833,Fidèle Dimou,Q112320723,"Transport, Civil Aviation and the Merchant Navy",2017-08-22,,,2022-06-10,Q5446833-214ACAC5-8204-4C39-B84F-98B79F6F857F
Q5452128,Firmin Ayessa,Q112320732,"Vice-Prime Minister and Minister of Civil Service, Labour, Social Security, and State Reform",2017-08-22,,,2022-06-10,Q5452128-9B8BB2E3-57B9-41AE-9942-6E92DADF8D63
Q5460873,Florent Ntsiba,Q112320672,Equipment and Public Works,1997-11-03,2001-05-09,,2022-06-10,Q5460873-02E4DB2A-E287-4E73-96FA-AEB7CF661991
Q5460873,Florent Ntsiba,Q112320672,"Equipment, Public Works, Reconstruction, and Urban Development",2001-05-09,2002-08-18,,2022-06-10,Q5460873-99FA92FC-9770-446D-9B34-102B35C8A6E6
Q5460873,Florent Ntsiba,Q112320672,Equipment and Public Works,2002-08-18,2009-09-15,,2022-06-10,Q5460873-4C02668A-106E-4524-A71D-ABC327BDE5F3
Q5460873,Florent Ntsiba,Q112320689,Labour and Social Security,2009-09-15,2016-04-30,,2022-06-10,Q5460873-E15BC9D9-DDFF-47EF-BA0C-FD774F926C08
Q5460873,Florent Ntsiba,Q112320731,Minister without Portfolio,2017-08-22,,,2022-06-10,Q5460873-437FBBA9-553B-47C6-ACCD-B9BD30B50DD5
Q5493295,François Ibovi,Q112320661,Communications and Government Spokesman,1997-11-03,2002-08-18,,2022-06-10,Q5493295-B162D5C5-639A-403C-AB62-1B8EB89DB3AD
Q5493295,François Ibovi,Q112320719,Territory Administration and Decentralization,2002-08-18,2007-12-30,,2022-06-10,Q5493295-7B191844-87F2-4D2B-8775-13288CC52565
Q5493295,François Ibovi,Q98966140,Health and Population,2012-09-25,2016-05-06,,2022-06-10,Q5493295-ba502fa7-4570-88d4-db08-731426da6d55
Q112321249,Fulmin Ayessa,Q112320655,Minister at the Presidency,1999-01-13,2002-08-18,,2022-06-10,Q112321249-90E16B82-CB7B-40D6-AF03-6A4AA9FF2225
Q5515608,Gabriel Entcha-Ebia,Q112320658,Civil Service and State Reform,2002-08-18,2005-01-07,,2022-06-10,Q5515608-548006AE-0638-49DD-B0F8-7D74048E3027
Q5515608,Gabriel Entcha-Ebia,Q112320688,Justice and Human Rights,2005-01-07,2007-03-03,,2022-06-10,Q5515608-F966486F-B740-4589-B127-0FB218EFA5DD
Q5515608,Gabriel Entcha-Ebia,Q112320698,"Posts and Telecommunications, and New Communication Technologies",2007-03-03,2007-12-30,,2022-06-10,Q5515608-7DD1DFDB-C536-44C3-977D-D37CFF2C6FD9
Q112321250,Gabriel Longombe,Q112320731,Minister without Portfolio,2002-08-18,2005-01-07,,2022-06-10,Q112321250-A556296B-F30F-46DF-A617-94F0D45D00A8
Q17076721,Georges Moyen,Q98966140,Health and Population,2009-09-15,2012-09-25,,2022-06-10,Q17076721-89069030-4a93-7a0a-1da2-4ebba4c8a578
Q17076721,Georges Moyen,Q112320677,Higher Education,2012-09-25,2016-04-30,,2022-06-10,Q17076721-2904F67D-3FDF-4333-A4F3-3455D399CC71
Q5625984,Gerard Bitsindou,Q112320714,State Control,1997-11-03,2002-08-18,,2022-06-10,Q5625984-4D4FCDBD-6296-4974-874A-F58952F40420
Q33026718,Gilbert Mokoki,Q112320658,Civil Service,2015-08-11,2016-04-30,,2022-06-10,Q33026718-45F6EB71-AE31-44C9-B3C0-09D7198DA08C
Q33026718,Gilbert Mokoki,Q112320723,"Transport, Civil Aviation and the Merchant Navy",2016-04-30,2017-08-22,,2022-06-10,Q33026718-B06EF737-7ED5-43C8-ABAA-CB7A4D50D039
Q33026718,Gilbert Mokoki,Q112320711,Special Economic Zones,2017-08-22,,,2022-06-10,Q33026718-3D53D8B1-EAD7-407F-88AC-97283D9DF776
Q5561139,Gilbert Ondongo,Q112320689,"Labour, Employment, and Social Security",2005-01-07,2009-09-15,,2022-06-10,Q5561139-B3B72B02-E20F-4D0C-95B4-52B2BBA1DD4F
Q5561139,Gilbert Ondongo,Q112320673,"Finance, Budget, and Parastatals",2009-09-15,2012-09-25,,2022-06-10,Q5561139-8EA4ED5B-4A04-478B-9A94-5DE915BDD0BA
Q5561139,Gilbert Ondongo,Q112320668,"Economy, Finance, Planning, Integration, and Parastatals",2012-09-25,2015-08-11,,2022-06-10,Q5561139-E6A8C4E7-CC5F-4C51-9279-D237BFD17A49
Q5561139,Gilbert Ondongo,Q112320668,"Economy, Finance, Budget, and Parastatals",2015-08-11,2016-04-30,,2022-06-10,Q5561139-753CC7C8-F9B3-4DB6-8ED6-1D6D93869FE6
Q5561139,Gilbert Ondongo,Q112320668,"Economy, Industrial Development, and Promotion of the Private Sector",2016-04-30,2017-08-22,,2022-06-10,Q5561139-52675485-7C8F-4ED9-B16E-B48C464AC3D7
Q5561139,Gilbert Ondongo,Q112320668,"Economy, Industry and Public Portfolio",2017-08-22,,,2022-06-10,Q5561139-A0C247F6-2728-42A6-83F5-EC72F65BFFBA
Q3121597,Guy Brice Parfait Kolélas,Q112320674,Fishing,2007-12-30,2009-09-15,,2022-06-10,Q3121597-D30FD127-68D0-4DCE-A2AA-3217EB958836
Q3121597,Guy Brice Parfait Kolélas,Q112320658,Civil Service and State Reform,2009-09-15,2015-08-11,,2022-06-10,Q3121597-C896E09C-6D89-4258-B046-C07D9AB0C889
Q5708967,Hellot Mampouya Matson,Q112320703,Scientific Research and Technical Innovation,2007-12-30,2009-09-15,,2022-06-10,Q5708967-3F51B972-2962-4373-BF58-498E98BFC9C1
Q5708967,Hellot Mampouya Matson,Q112320674,Fishing,2009-09-15,2012-09-25,,2022-06-10,Q5708967-3CF4627A-A119-4BC1-9C21-5BABAB01F8EF
Q5708967,Hellot Mampouya Matson,Q112320669,Primary and Secondary Education in Charge of Literacy,2012-09-25,2015-08-11,,2022-06-10,Q5708967-7E8B0202-C1B0-4383-9206-8C2BB6978CB6
Q5708967,Hellot Mampouya Matson,Q112320698,Posts and Telecommunications,2015-08-11,2016-04-30,,2022-06-10,Q5708967-1D5F3261-1395-44AF-A6A9-8BA7D19FAE2D
Q5708967,Hellot Mampouya Matson,Q112320703,Scientific Research,2016-04-30,2017-08-22,,2022-06-10,Q5708967-18C7B7A0-FE69-441C-AF0B-A983D6458548
Q5715430,Henri Djombo,Q112320675,Forestry in charge of Fisheries and Marine Resources,1999-01-13,2002-08-18,,2022-06-10,Q5715430-96A9451C-683E-4671-A5E0-E874430531A0
Q5715430,Henri Djombo,Q112320675,Forest Economy and Environment,2002-08-18,2007-03-03,,2022-06-10,Q5715430-74F1AE86-F2F8-4BD6-A95F-5A1A90ACFE20
Q5715430,Henri Djombo,Q112320675,Forest Economy,2007-03-03,2009-09-15,,2022-06-10,Q5715430-92ECBE80-2F26-4293-A94A-CFE6992C1768
Q5715430,Henri Djombo,Q112320715,"Sustainable Development, Forest Economy and the Environment",2009-09-15,2012-09-25,,2022-06-10,Q5715430-8601D0A3-5614-48EB-8549-CBBD617DCCB7
Q5715430,Henri Djombo,Q112320715,Sustainable Development and Forest Economy,2012-09-25,2016-04-30,,2022-06-10,Q5715430-838B101F-3414-480A-8B80-B667CC8A968D
Q5715430,Henri Djombo,Q112320656,"Agriculture, Livestock, and Fishing",2016-04-30,,,2022-06-10,Q5715430-DF33ABB6-8740-4EC6-BF4B-6B2F1BED7C04
Q16190965,Henri Ossebi,Q112320677,Higher Education and Scientific Research,2002-08-18,2007-03-03,,2022-06-10,Q16190965-C7B17DC8-2D0B-4FE9-8913-7A99BC881D66
Q16190965,Henri Ossebi,Q112320677,Higher Education,2007-03-03,2009-09-15,,2022-06-10,Q16190965-FAAF2BA0-9A10-4277-B57E-EF047A734FF5
Q16190965,Henri Ossebi,Q112320703,Scientific Research,2009-09-15,2011-12-13,,2022-06-10,Q16190965-C8A2674E-4038-4866-8CC4-1D3EB043199B
Q16190965,Henri Ossebi,Q112320671,Energy and Hydraulics,2011-12-13,2016-04-30,,2022-06-10,Q16190965-E54FFF8B-1D71-4F49-9AC4-D779FBCC6677
Q3142653,Hugues Ngouélondélé,Q112320713,Sports,2017-08-22,,,2022-06-10,Q3142653-F597FBAB-2DFA-406C-9D5D-761E0C4F0CB0
Q26237842,Ingrid Ebouka-Babackas,Q112320696,Planning and Integration,2016-04-30,2017-08-22,,2022-06-10,Q26237842-AF1C13F6-9153-47F6-9CE4-04668CD8BD9C
Q26237842,Ingrid Ebouka-Babackas,Q112320696,"Planning, Statistics and Regional Integration",2017-08-22,,,2022-06-10,Q26237842-F70B0779-C7DD-4C98-8CE2-5DAC811DB9E9
Q61600532,Inès Nefer Ingani,Q112320727,Promotion of Women,2016-04-30,2017-08-22,,2022-06-10,Q61600532-2B2FED27-9B59-4DBF-8571-E8473C792893
Q57890,Isidore Mvouba,Q112320723,Transport and Civil Aviation in charge of Merchant Navy,1999-01-13,2002-08-18,,2022-06-10,Q57890-2387F90F-4D2F-4CE3-94FF-214038FC9737
Q57890,Isidore Mvouba,Q112320723,Transport and Privatisation in Charge of Government Action Coordination,2002-08-18,2005-01-07,,2022-06-10,Q57890-FABA1E1D-D40A-4407-9764-7F835C6690B0
Q57890,Isidore Mvouba,Q30101451,Prime Minister of the Republic of the Congo,2005-01-07,2009-09-15,,,Q57890-0A7955A5-1D6F-4F92-8774-CBA6955244A4
Q57890,Isidore Mvouba,Q112320723,"Transport, Civil Aviation and the Merchant Navy",2009-09-15,2012-09-25,,2022-06-10,Q57890-EFE92525-D2DD-4C52-8323-7DBDB75BFAC7
Q57890,Isidore Mvouba,Q112320681,Industrial Development and Promotion of the Private Sector,2012-09-25,2016-04-30,,2022-06-10,Q57890-CA589994-7A27-43D6-9E7A-22BA65CFB8A6
Q112321251,Itihi Lekounzou Ossetoumba,Q112320665,Defence,1999-01-13,2002-08-18,,2022-06-10,Q112321251-7A0B0ACA-D673-40AC-9BC9-E707BC59A88D
Q24175564,Jacqueline Lydia Mikolo,Q98966140,Health and Population,2016-04-30,2017-08-22,,2022-06-10,Q24175564-2D512EE4-BE11-4277-8FA5-23BD99CAE30C
Q24175564,Jacqueline Lydia Mikolo,Q98966140,"Health, Population, Promotion of Women and Integration of Women in Development",2017-08-22,,,2022-06-10,Q24175564-07324758-51F6-4AA4-BEA8-54676BB31A39
Q24880625,Jacques Yvon Ndolou,Q112320665,Defence,2002-08-18,2005-01-07,,2022-06-10,Q24880625-312339B9-4B65-4FA5-8620-85FD93AF5909
Q24880625,Jacques Yvon Ndolou,Q112320695,National Defence and War Veterans,2005-01-07,2009-09-15,,2022-06-10,Q24880625-A534376E-64FD-4AD6-8D7A-9C57D9AEBD2E
Q24880625,Jacques Yvon Ndolou,Q112320713,Sports,2009-09-15,2011-08-17,,2022-06-10,Q24880625-9AF6FA3E-0D9C-4B64-B183-61811357A164
Q6169352,Jean Jacques Bouya,Q112320702,Regional Planning and Planning of large Projects,2012-09-25,,,2022-06-10,Q6169352-554AEABB-EA91-4A4E-8991-9E7BA93B9AA9
Q6169668,Jean Martin Mbemba,Q112320688,Justice,1999-01-13,2005-01-07,,2022-06-10,Q6169668-5B56C669-A674-4F08-976E-D79E509E28A7
Q6169668,Jean Martin Mbemba,Q112320658,Civil Service and State Reform,2005-01-07,2009-09-15,,2022-06-10,Q6169668-24F133F7-108D-42BA-8025-C874C5C3C026
Q1541759,Jean-Baptiste Tati Loutard,Q112320678,Hydrocarbons,1997-11-03,2009-09-15,,2022-06-10,Q1541759-6FB96A22-6F58-406E-BE92-2D06F0E4F8C0
Q15046890,Jean-Claude Gakosso,Q112315782,"Culture, Arts, in charge of Tourism",2002-08-18,2007-03-03,,2022-06-10,Q15046890-967E9547-65C1-443C-94B2-83438864F212
Q15046890,Jean-Claude Gakosso,Q112315782,Culture and Arts,2007-03-03,2015-08-11,,2022-06-10,Q15046890-0F10BA97-BF87-4A2A-9819-79D622A5CDF9
Q15046890,Jean-Claude Gakosso,Q18204385,Foreign Affairs and Cooperation,2015-08-10,,,2022-06-10,Q15046890-AFF1695D-CF00-4E72-A6FE-8938CD193B1C
Q112321252,Jean-Felix Demba Delo,Q112320698,Posts and Telecommunications,1997-11-03,2005-01-07,,2022-06-10,Q112321252-65C87807-06B0-44D6-A8FA-64496BE52DDD
Q26689539,Jean-Marc Thystère Tchicaya,Q112320678,Hydrocarbons,2015-08-11,,,2022-06-10,Q26689539-F6D3A606-1204-4577-AD0D-6CECE1AF5F47
Q6169656,Jean-Marie Tassoua,Q112320671,Energy and Water Resources,1997-11-03,2002-08-18,,2022-06-10,Q6169656-C92F5006-35E0-4BEF-B1AE-16E3600EF9AE
Q6172056,Jeanne Dambendzet,Q112320658,"Civil Service, Administrative Reform and Women Promotion",1999-01-13,2002-08-18,,2022-06-10,Q6172056-C582E97D-C8BB-4525-8EA3-038C4DA4EE0A
Q6172056,Jeanne Dambendzet,Q112320656,"Agriculture, Livestock, Fisheries, and Women Affairs",2002-08-18,2005-01-07,,2022-06-10,Q6172056-79BB0F2D-FAE3-4654-904A-42F41F69243C
Q6172056,Jeanne Dambendzet,Q112320656,"Agriculture, Livestock, Fisheries",2005-01-07,2007-03-03,,2022-06-10,Q6172056-413E50F3-5ACE-487E-91F8-A4EF15E46C7E
Q6172056,Jeanne Dambendzet,Q112320656,Agriculture and Livestock,2007-03-03,2007-12-30,,2022-06-10,Q6172056-A4DA68DE-5BCE-4C54-9369-E16E19793799
Q6172056,Jeanne Dambendzet,Q112320660,"Commerce, Consumption, and Supplies",2007-12-30,2009-09-15,,2022-06-10,Q6172056-E459D680-BEA2-4B9F-9B28-CA50777DCE12
Q112321253,Jeanne Francoise Lekomba,Q112320727,Promotion of Women,2005-01-07,2011-08-17,,2022-06-10,Q112321253-DAA79861-A4EA-476F-856E-7198B11FF5AA
Q55807584,Josué Rodrigue Ngouonimba,Q112320720,Tourism and Environment,2012-09-25,2016-04-30,,2022-06-10,Q55807584-40AA7064-9CAC-4334-AB9B-6075DD92D415
Q55807584,Josué Rodrigue Ngouonimba,Q112320672,Equipment and Road Maintenance,2016-04-30,2017-08-22,,2022-06-10,Q55807584-D4EC3B16-AA88-40EA-A4F9-999860BDE2AF
Q55807584,Josué Rodrigue Ngouonimba,Q112320662,"Construction, Town Planning and Housing",2017-08-22,,,2022-06-10,Q55807584-20E6607E-05FE-42AD-A868-56C016EB5310
Q6317336,Justin Ballay Megot,Q112320654,"Minister Delegate in the Ministry of Foreign Affairs, Cooperation, and Francophone Affairs in Charge of Development Cooperation and Francophone Affairs",2002-08-18,2005-01-07,,2022-06-10,Q6317336-F202EA77-7537-4A73-A301-B08547E2807E
Q6317336,Justin Ballay Megot,Q112320664,Cooperation and Development,2005-01-07,2007-03-03,,2022-06-10,Q6317336-C383A847-B427-4893-9199-9061CFA8A7DC
Q6317336,Justin Ballay Megot,Q112320701,Regional Integration and NEPAD,2007-03-03,2009-09-15,,2022-06-10,Q6317336-F65FE518-8C35-438A-8EC5-86B0453E21F0
Q6482763,Lamyr Nguele,Q112320653,"Minister Delegate in the Ministry of Construction, Town Planning, Housing, and Land Reform in Charge of Land Reform",2002-08-18,2005-01-07,,2022-06-10,Q6482763-4E583262-A609-49A9-85BE-B25B099A6D66
Q6482763,Lamyr Nguele,Q112320690,Land Reform,2005-01-07,2009-09-15,,2022-06-10,Q6482763-67A50A40-140A-4542-9FC5-239F111DC495
Q112321254,Louis-Marie Nombo Mavoungou,Q112320691,Maritime Economy and Merchant Navy,2005-01-07,2007-12-30,,2022-06-10,Q112321254-F259BEF0-4FCD-42D5-90D3-F2AE4303A6BB
Q40770924,Léon Juste Ibombo,Q112320698,Posts and Telecommunications,2016-04-30,,,2022-06-10,Q40770924-9CDD3709-0E85-4FDC-B605-13324A15867A
Q25695110,Léon Raphaël Mokoko,Q112320696,Planning and Integration,2015-08-11,2016-04-30,,2022-06-10,Q25695110-39D16954-23E6-40B3-BE23-F5E03B69D252
Q6711024,Léon-Alfred Opimbat,Q98966140,"Health, Solidarity and Humanitarian Action",1999-01-13,2002-08-18,,2022-06-10,Q6711024-64266A4F-9AB0-4D43-9EA0-EEDB71ACD572
Q6711024,Léon-Alfred Opimbat,Q112320713,Sports,2011-08-17,2017-08-22,,2022-06-10,Q6711024-4FE462E4-FFCD-4EC2-B4D7-D39F9C4B3CFC
Q24158913,Léonidas Mottom,Q112315782,Culture and Arts,2016-04-30,2017-08-22,,2022-06-10,Q24158913-88BE197A-DF01-472C-BDD3-B86C9D668990
Q112321255,Madeleine Yila Boumpoto,Q112320727,Promotion of Women,2011-08-17,2012-09-25,,2022-06-10,Q112321255-47D7A2CF-AAC4-4D14-A33C-E59501E6AAC9
Q112321257,Mambou Elie Niamy,Q112315782,"Culture, Arts, in charge of Tourism",1999-01-13,2002-08-18,,2022-06-10,Q112321257-E855E783-D989-4042-BD19-8B298E256A72
Q112321258,Marcel Mbani,Q112320728,Youth and Sports,2002-08-18,2007-12-30,,2022-06-10,Q112321258-6A623294-1735-4E3C-B495-59216778FCBD
Q3295525,Martin Mberi,Q112320699,Reconstruction and Urban Development,1999-01-13,2001-05-09,,2022-06-10,Q3295525-764DAA8B-72ED-4E0C-B40E-7C85F0C08BAF
Q3295579,Martin Parfait Aimé Coussoud-Mavoungou,Q112320711,Special Economic Zones,2015-08-11,2016-04-30,,2022-06-10,Q3295579-FF44BF19-5A04-4EC4-B874-674E0ED1A194
Q3295579,Martin Parfait Aimé Coussoud-Mavoungou,Q112320690,Land Affairs,2016-04-30,2017-08-22,,2022-06-10,Q3295579-26B76600-598C-4E47-B5D3-EEE4BA2DA9AA
Q3295579,Martin Parfait Aimé Coussoud-Mavoungou,Q112320703,Scientific Research,2017-08-22,2022-03-14,,2022-06-10,Q3295579-CD397191-1F03-466E-BBBF-C611B1B33CC3
Q6787108,Mathias Dzon,Q112320673,Finance and Budget,1997-11-03,2002-08-18,,2022-06-10,Q6787108-7AE7E9EF-2AD6-40FC-BA89-0484611F5A10
