item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112655009,Coussoud-Mavoungou P.A.M,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655009-B4726C72-7403-47ED-8FE6-004C6D96B12D
Q6172056,Dambendzet Jeanne,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,female,Q6172056-2D1E7106-7FBC-4887-A82D-BB7D4CD17552
Q112655010,Diatoulou Prosper,Q3326534,Congolese Movement for Democracy and Integral Development,,,2007-08-05,2012-09-05,,Q112655010-4AA95A77-DC57-420A-ABFA-26723A7B2405
Q5715430,Djombo Henri,Q1785816,Congolese Party of Labour,,,2002,,male,Q5715430-6DE5AE91-EAB2-408A-BE50-BC1AAEC14710
Q112655011,Dékambi Eric,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655011-EE7FBA3A-CBD8-479B-9D2A-65E663AE7338
Q112568415,Elenga Faustin,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q112568415-AFCC6CB5-7B8E-4EF4-9491-F3CDCD9E2F0C
Q112655012,Ganongo Olou Antoinette,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655012-9B5A6699-9413-4E96-B47A-D53E13521E6E
Q112655013,Gantsio Gambou G.T.,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655013-80A4B3E2-7520-4F44-838A-D38BAE621060
Q112655014,Gongara Nkoua Auguste Célestin,,,,,2007-08-05,2012-09-05,,Q112655014-5198E008-E191-4816-AACF-5D26C970FBA4
Q112655015,Hemilombolo Jean Claude Dieudonné,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655015-5D82CCB4-0320-4DF7-AC78-CF4F3B7D081F
Q112568420,Ibara Félix,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q112568420-F40E7B08-EF59-4E0C-8C80-44BD966E0549
Q5493295,Ibovi François,Q1785816,Congolese Party of Labour,Q3124895,"Oyo, Republic of the Congo",1992,2012-09-05,male,Q5493295-6af382c9-445c-5cc7-5ab5-914c4f9c0501
Q16730014,Ibovi Jean-Claude,,,,,2007-08-05,2012-09-05,male,Q16730014-8B403476-268A-4CCF-846F-1D0B2C592AA4
Q112655016,Ignoumba Serge Victor,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655016-7A2F838F-EAE9-4E1A-9206-838D25B59B42
Q112655017,Ikounga Martial De Paul,Q3550401,Pan-African Union for Social Democracy,,,2007-08-05,2012-09-05,,Q112655017-6E553D58-9016-45A4-AB2E-783A952B6DDE
Q112568797,Ingani Hyacinthe,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q112568797-58CCC99C-E3D1-4AE6-82D8-9242DEB8B69C
Q112655018,Itoua Bruno J.R.,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655018-3B2E6CB5-F610-4EAD-856F-83ADCEC43C9F
Q112568427,KOURISSA Jean De Dieu,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q112568427-4E43F373-2C65-4F18-9AEA-05DF7E5735EC
Q112655019,Kadia Patrice,Q3550401,Pan-African Union for Social Democracy,,,2007-08-05,2012-09-05,,Q112655019-F0B1405C-B1BE-4B44-81A4-7FBB84BB4889
Q17388560,Kalla Marcel,Q327591,IND,,,2007-08-05,2012-09-05,male,Q17388560-799EB14E-CD51-4613-B2B2-DAA1F9ACE821
Q112570916,Kentoula Jean Serge,,,,,2007-08-05,2012-09-05,,Q112570916-0B02846E-0964-4900-AA24-645F9DE01DA0
Q112655020,Kidzie Hilaire Epiphane,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655020-A1F8AAE6-B5AB-44FC-BD18-96EE1ED4FC6E
Q112399,Kignoumbi Kia Mboungou,Q3550401,Pan-African Union for Social Democracy,,,2002,,male,Q112399-c2b8ce99-bb56-4659-8d39-df1bc7569b9e
Q112655021,Kiminou Boniface,Q3326534,Congolese Movement for Democracy and Integral Development,,,2007-08-05,2012-09-05,,Q112655021-AF8DD965-6536-4E9A-A2A2-BA1446CA068E
Q112655022,Kissangui André,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655022-3C1E32F4-B6D8-4E6B-A226-CF56CEFD640F
Q112655023,Kitombo Ndoko Alphonse,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655023-634F064B-3F6B-4F2B-A4C5-63C861B90600
Q112655024,Kodia Ken Gaetan,,,,,2007-08-05,2012-09-05,,Q112655024-54702AAF-27C6-41B6-9B79-46B3EF2F61B3
Q767085,Kolelas Bernard,Q3326534,Congolese Movement for Democracy and Integral Development,,,2007-08-05,2012-09-05,male,Q767085-A51FB7C4-7FDC-4B38-A2F7-B1A577554548
Q3121597,Kolelas Guy- Parfait,Q3326534,Congolese Movement for Democracy and Integral Development,,,2007,2021-03-22,male,Q3121597-8661daa0-43df-1995-1133-86c6a78d3e75
Q112568801,Kollo Laurent,Q327591,IND,,,2007-08-05,2012-09-05,male,Q112568801-C63EB487-FD58-4529-8A97-BBA784BA1230
Q5409443,Kolélas Euloge Landry,Q3326534,Congolese Movement for Democracy and Integral Development,,,2007-08-05,2012-09-05,male,Q5409443-83AD3048-20DF-4382-AFF9-E9641C42CE57
Q6317789,Koumba Justin,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q6317789-DEE02214-53C9-42DD-BF3E-3D3F6A6558A0
Q112655025,Legernare Jean Alexis,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655025-291231A9-5F60-4907-9A99-D3DEC2CF8940
Q3229259,Lekoundzou Itihi Ossetoumba,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q3229259-C7BCD4B9-CA94-415D-870C-6455FA6C179B
Q112568806,Leouobo Marcel,Q327591,IND,,,2007-08-05,2012-09-05,male,Q112568806-7E3901AF-153E-4B7B-9F8F-1B91850C37B9
Q112655026,Loemba Jean Toussaint,Q5136089,Club 2002 – Party for the Unity of the Republic,,,2007-08-05,2012-09-05,,Q112655026-A3554456-A605-4771-ADBF-5F1538BAA7A0
Q112655027,Loukoulou Mathias Raymond,,,,,2007-08-05,2012-09-05,,Q112655027-E6442B12-A653-42F6-9217-B20FCAF8B011
Q112655028,Louzitou André Fortuné,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655028-0F44E017-E525-4A6A-82D1-36086C4CA9AE
Q112655029,M'Findi Victor,,,,,2007-08-05,2012-09-05,,Q112655029-DB86E259-183B-45FB-922B-694FB85395A7
Q112568812,Mabonzo Emile,Q327591,IND,,,2007-08-05,2012-09-05,male,Q112568812-44BCFEED-6560-4988-A757-FD33F26A777B
Q112655030,Mahoungou Massila Bernard,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655030-BD3523A8-DA8D-4AD3-A146-658E497A9D6B
Q112655031,Makaya Zassi Darius,,,,,2007-08-05,2012-09-05,,Q112655031-89307402-BDB2-4323-9F3D-62D58EA01517
Q112655032,Mapengo Ganongo,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655032-36E684C6-99A9-415F-9667-2012AC533091
Q112655033,Matabouna Enoch,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655033-4C86AE9E-02DB-4577-95B2-9B83AFA5D558
Q112655034,Matamaya Jean,,,,,2007-08-05,2012-09-05,,Q112655034-806CB83E-E6AD-4C6A-BB3C-77B106D3F31B
Q112655035,Matsima Jean Paul,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655035-F4F54E1F-6EAC-4F55-887D-224AD1FA7B78
Q6793338,Mavoungou Maurice,Q327591,IND,,,2007-08-05,2012-09-05,male,Q6793338-D76FDB1C-5150-4162-8484-49110890A83E
Q112655036,Mayela Stevy Etienne,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655036-AA2A8D93-421E-42B0-A3BB-39C98D6973D2
Q6169668,Mbemba Jean Martin,,,,,2007-08-05,2012-09-05,male,Q6169668-D6E73D42-04B8-4F6C-B4B4-35D5737829F7
Q7299001,Mboulou Raymond,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q7299001-51448872-6AD9-45AA-AD4A-383F144D57F9
Q112568478,Mbouma Albert,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q112568478-4C92F9FF-B974-46FC-80D7-932DC53AD094
Q112655037,Mboungou Nzoumba Raoul,,,,,2007-08-05,2012-09-05,,Q112655037-6AA14107-91A3-4680-B541-E61CDC69E811
Q112655038,Mboyi Daniel,Q3550401,Pan-African Union for Social Democracy,,,2007-08-05,2012-09-05,,Q112655038-8E0C832F-2D0C-4FA8-A6C5-0154FFDF6C1A
Q112568821,Milandou Claude Abraham,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q112568821-43EED285-C3A2-442F-A9DF-57CB14B0E8F7
Q112655039,Missié Dieudonné,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655039-A8BB03D1-E707-4E08-A8A3-9EAB8E006790
Q112655040,Miénahata Paul,Q3326534,Congolese Movement for Democracy and Integral Development,,,2007-08-05,2012-09-05,,Q112655040-08AC721F-7ADC-471F-BB2C-8D11167515E2
Q112655042,Mme Moundélé Ngollo Adélaïde,Q5136089,Club 2002 – Party for the Unity of the Republic,,,2007-08-05,2012-09-05,,Q112655042-83FCB9D9-55A9-4058-AE4F-61BA46D1BC46
Q112655043,Mme Opimbat née Mboundza-Moké Charlotte,,,,,2007-08-05,2012-09-05,,Q112655043-7C934639-9586-484A-9C4D-E7F928FEBBB4
Q4705682,Moka Alain,Q327591,IND,,,2007-08-05,2012-09-05,male,Q4705682-1CA5C8D6-C1FE-43E7-B298-3DCBEBF68FEF
Q25695110,Mokoko Léon Raphaël,Q327591,IND,,,2007-08-05,2012-09-05,male,Q25695110-09F71280-054B-4A71-A39D-52EC04FA7567
Q112655044,Motto Jacques,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655044-50282CB4-64F7-4ED8-92DD-1D2AF6A2C4D5
Q112655045,Mouanda Jean Claude,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655045-883C9D3A-003D-420B-9DA9-A87E19B05951
Q112568492,Mouele Serges Hubert,Q327591,IND,,,2007-08-05,2012-09-05,male,Q112568492-75C9F39F-3D18-42A3-9B54-43EF90D559E3
Q112655046,Mouleké Henri,,,,,2007-08-05,2012-09-05,,Q112655046-8CCCF04A-77A1-42EF-A80F-592CB3D3BB51
Q19819308,Moungalla Thierry,Q327591,IND,,,2007-08-05,2012-09-05,male,Q19819308-6CC04587-BAEC-495C-ACBA-A3A66C76F818
Q3386379,Moussa Pierre,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q3386379-40BEE386-E985-4617-A945-F3F3A214990D
Q112655047,Moussodia Jean Bernard,Q3326534,Congolese Movement for Democracy and Integral Development,,,2007-08-05,2012-09-05,,Q112655047-A422EAEB-CEDC-46B9-BF23-FE354370EA15
Q112655048,Moussodia Jean Didier Médard,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655048-0C0AE3E9-C912-43A4-8525-3DD8C982F5E8
Q112655049,Mouyecket Rodrigue Arsène,Q3326534,Congolese Movement for Democracy and Integral Development,,,2007-08-05,2012-09-05,,Q112655049-84427831-52F7-4A18-B767-ECE6CBF2256D
Q112655050,Mpassi Pierre,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655050-C48A0505-528D-4A18-AFDE-A86DCCC9226F
Q5129307,Munari Claudine,Q327591,IND,,,2007-08-05,2012-09-05,female,Q5129307-59317B9F-622B-434A-BC07-1DDDF3A1AF20
Q57890,Mvouba Isidore,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q57890-C3BF21BD-FF17-4F83-A14F-87CB6841C9E4
Q112655051,Mvoungou Ngot Jean Michel,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655051-C57ED8C7-93B2-42C2-8B2D-7DFB42486F0B
Q112655052,N'Silou Claude Alphonse,,,,,2007-08-05,2012-09-05,,Q112655052-A4A258E8-A137-408E-88F7-96C81DF9B27A
Q112655053,NGUIMBI Piere Michel,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655053-D95B6EBE-8F0E-41ED-BB8F-E16F34C46D20
Q112655054,Ndenguet Atiki Alexandre,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655054-C1A54C3F-83D1-4A72-917A-FED80AC8F0AE
Q112568495,Ndinga Makanda Accel Arnaud,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q112568495-FEEB0EA8-C0D0-46AD-A5FE-93FD78E349CD
Q112655055,Ndivili Gaston,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655055-96781E67-0CCD-40EF-B75D-C51602235EC2
Q15046890,Ngakosso Jean Claude,Q1785816,Congolese Party of Labour,,,2007-08-31,2017-08-19,male,Q15046890-BB5589B9-3A10-4B14-803B-204D5B9521D8
Q7192379,Ngolo Pierre,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q7192379-65A54A2A-5308-4108-93B6-EE0E87F59E56
Q112655056,Ngouaka Fidèle,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655056-68B957F0-5D4D-4989-89CD-626F07CC3D5F
Q112568827,Ngoubili Charles,Q327591,IND,,,2007-08-05,2012-09-05,male,Q112568827-C5667421-5033-4371-85FC-5444956D8142
Q3142653,Ngouelondele Hugues,Q327591,IND,,,2007-08-05,2012-09-05,male,Q3142653-9CBDDB0E-8750-4253-80AE-739615174F7D
Q112655057,Nguelet Lamyr,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655057-24BD422D-96BF-4899-8E9D-CAF88DB666C8
Q112570934,Nguié Paul Stanislas,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112570934-EB81FC2F-6DB6-49C9-8272-AC0EE3599915
Q112655058,Nimi MadingoU,Q3550401,Pan-African Union for Social Democracy,,,2007-08-05,2012-09-05,,Q112655058-782814EB-D210-413F-B947-E1BBE8A50CB0
Q112655059,Nitou Jean Gilbert,Q3550401,Pan-African Union for Social Democracy,,,2007-08-05,2012-09-05,,Q112655059-E78C16D4-9DCE-4812-A51C-68DFCA065D05
Q112655060,Nkouka née Manganga-Yongo Mariane,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655060-D15B3BBD-2BCC-4427-A642-E7CD65E53B9F
Q7192384,Nzila Pierre,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q7192384-DB225333-E076-4F9C-B49A-376556417178
Q112655061,Oba René Serge Blanchard,,,,,2007-08-05,2012-09-05,,Q112655061-F4884B98-A9C1-4E8F-90B2-2ABC24D30733
Q112655062,Oba née Loemba Sauthat Lucie,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655062-E75719F0-8EB2-4256-8E03-8864EFB2A732
Q112568831,Obie Thierry,Q327591,IND,,,2007-08-05,2012-09-05,male,Q112568831-A9000535-69B3-470F-B81C-E65E373790F5
Q7453340,Odzoki Serge Michel,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q7453340-77A6750F-B754-4889-8994-EB57226D912F
Q112655063,Okoko Lambert,,,,,2007-08-05,2012-09-05,,Q112655063-339F5C0C-1294-49EC-BA7C-028CF557ACDF
Q4760022,Okombi Salissa André,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q4760022-4576D307-79AE-4CB6-B8AF-9F94CB93A48F
Q112568832,Okoula Edouard Roger,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q112568832-6E5D3ECB-B0F0-4436-9701-6A1B9DF4A5A9
Q112655064,Ondaye née Mapessi-Tsona Bernadette,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655064-656DD864-A292-42BA-A31C-9FC9A1936058
Q112655065,Onsouene Séraphin,,,,,2007-08-05,2012-09-05,,Q112655065-EEF711D7-64E4-4890-940D-CC7DBD8FE94D
Q16190965,Ossebi Henri,Q7677556,Take Action for Congo,,,2007-08-05,2012-09-05,male,Q16190965-AC7832D7-9AF9-40DF-8AA3-5DD869FCF0CE
Q7660858,Ossiala Sylvestre,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q7660858-47330CCC-B529-4202-BDC6-ADDAFCB7D1EB
Q112655066,Ouosso Emille,,,,,2007-08-05,2012-09-05,,Q112655066-ED79F742-4736-4554-9B13-3C746150F7F8
Q8022581,Pandou Anicet,Q327591,IND,,,2007-08-05,2012-09-05,male,Q8022581-2F4BDFBA-4956-4BCB-B5EB-6FAB4EB0967A
Q112655067,Pea Daniel,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655067-3E16B231-9016-4871-B89B-2F17613B6F1E
Q112655068,Potignon née Ngondo Micheline,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655068-A084D8C9-5C5D-4325-9F06-B3057175805F
Q16191165,Sabaye Fernand,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q16191165-DA360D4C-4F9A-4ADF-91CC-2B38BEA7B010
Q112655069,Siapa Ivoulloungou Jean Claude,Q3550401,Pan-African Union for Social Democracy,,,2007-08-05,2012-09-05,,Q112655069-4CE08F52-B85E-41D7-8B9C-D06B9269A296
Q112655070,Soko Abraham,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,,Q112655070-4001BA67-830E-4BB7-83A9-B4FC512CBA47
Q112568839,Soussa Louis,Q1785816,Congolese Party of Labour,,,2007-08-05,2012-09-05,male,Q112568839-165433A3-CDC9-43AD-94F6-59F9C76FA73E
Q3557597,Tamba Tamba Victor,Q3550401,Pan-African Union for Social Democracy,,,2007-08-05,2012-09-05,male,Q3557597-12CBA419-F0BE-4FF2-8F51-1452CAB07555
Q6169656,Tassoua Jean Marie,,,,,2007-08-05,2012-09-05,male,Q6169656-83D4F3A2-6CB8-4D87-B0E2-FB98CF72A7DC
Q112655071,Taty-Loutard J.B.,,,,,2007-08-05,2012-09-05,,Q112655071-7ADCFF22-B3A8-4B7C-AE17-4A0584A77250
Q4893697,Tchibambelela Bernard,Q3326534,Congolese Movement for Democracy and Integral Development,,,2012,2017,male,Q4893697-8766465C-950E-4812-8028-CAC526B663EA
Q112568533,Tengo Laurent,,,,,2007-08-05,2012-09-05,male,Q112568533-6F3778E1-B9C9-416D-AA19-1EFA1A44F3C6
Q3169789,Thystère Tchicaya Jean-Pierre,,,,,2007-08-05,2012-09-05,male,Q3169789-2B1C26F8-4867-4703-966E-F7791201A5DC
Q112568536,Tono Marie-Louise,Q327591,IND,,,2007-08-05,2012-09-05,female,Q112568536-606B9E42-D70B-4F85-800A-3F6DD259A33C
Q7141729,Tsaty-Mabiala Pascal,Q3550401,Pan-African Union for Social Democracy,Q4267430,Loudima District,1992,,male,Q7141729-97222B80-78CD-42BF-ADB0-AA55161BFB59
Q112655072,Zaba Norbert Constant,Q327591,IND,,,2007-08-05,2012-09-05,,Q112655072-132942A8-A15D-4F20-990E-9672CB5F64BA
