item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q4752077,Anatole Collinet Makosso,Q112320669,Minister of Education,2015-08-11,,,,Q4752077-C4EF07FF-3919-49FC-BADF-2E17D236B90C
Q48778190,Destinée Ermela Doukaga,Q112320657,Minister of Civic Education,2016-04-30,,,,Q48778190-B1BC49C8-8128-43D1-9A67-F9AC1CA781F7
Q4979263,Bruno Itoua,Q112320677,Minister of Higher Education,2016-04-30,,,,Q4979263-562799E0-D5EC-4DB8-ADD2-182B12C3A030
Q50379869,Aimé Ange Wilfrid Bininga,Q112320688,Minister of Justice,2017-08-22,,,,Q50379869-147FD2FF-EB15-4553-B6E2-CB0C3936D543
Q5082018,Charles Richard Mondjo,Q112320695,Minister of National Defence,2012-09-25,,,,Q5082018-76A79DDA-D4BF-4136-852D-F0E70F849D8E
Q5128679,Claude Alphonse Nsilou,Q112320660,Minister of Commerce,2017-08-22,,,,Q5128679-3BA3C8EF-5A6E-42F0-851F-EE2528EA86AC
Q5446833,Fidèle Dimou,Q112320723,Minister of Transport,2017-08-22,,,,Q5446833-214ACAC5-8204-4C39-B84F-98B79F6F857F
Q5452128,Firmin Ayessa,Q112320732,Vice-Prime Minister,2017-08-22,,,,Q5452128-9B8BB2E3-57B9-41AE-9942-6E92DADF8D63
Q5460873,Florent Ntsiba,Q112320731,Minister without Portfolio,2017-08-22,,,,Q5460873-437FBBA9-553B-47C6-ACCD-B9BD30B50DD5
Q5561139,Gilbert Ondongo,Q112320668,Minister of Economy,2017-08-22,,,,Q5561139-A0C247F6-2728-42A6-83F5-EC72F65BFFBA
Q55807584,Josué Rodrigue Ngouonimba,Q112320662,Minister of Construction,2017-08-22,,,,Q55807584-20E6607E-05FE-42AD-A868-56C016EB5310
Q5715430,Henri Djombo,Q112320656,Minister of Agriculture,2016-04-30,,,,Q5715430-DF33ABB6-8740-4EC6-BF4B-6B2F1BED7C04
Q57418,Denis Sassou-Nguesso,Q10353660,President of the Republic of the Congo,1997-10-25,,,,Q57418-72740888-9C7D-4811-B6A6-DCD7827507B5
Q57464277,Nicéphore Fylla de Saint-Eudes,Q112320669,Minister of Education,2016-04-30,,,,Q57464277-B3CADC4D-23D1-4A44-AEE6-AD703FE1B0DC
Q59676765,Dieudonné Moyongo,Q112315782,Minister of Culture and Arts,2017-08-22,,,,Q59676765-7D9704F5-63DF-40F9-AA3C-E110538C53C9
Q61415246,Antoinette Dinga-Dzondo,Q112320708,Minister of Social Affairs,2016-04-30,,,,Q61415246-185F4A2D-AE10-487F-819F-A275131FA60B
Q6169352,Jean-Jacques Bouya,Q112320702,Minister of Regional Planning,2012-09-25,,,,Q6169352-554AEABB-EA91-4A4E-8991-9E7BA93B9AA9
Q7192339,Pierre Mabiala,Q112320690,Minister of Land,2017-08-22,,,,Q7192339-008C1F91-724F-4CDE-A4BB-CC1C46CB254D
Q7299001,Raymond Mboulou,Q112320686,Minister of Interior,2017-08-22,,,,Q7299001-D5376067-EAE1-4178-AEBB-6D9DE1A19198
